date,name,iso3166-2,iso3166-1,cases,cumulative_cases
2021-04-15,Aktobe Region,KZ-AKT,KZ,120,7123
2021-04-16,Aktobe Region,KZ-AKT,KZ,161,7284
2021-04-17,Aktobe Region,KZ-AKT,KZ,200,7484
2021-04-18,Aktobe Region,KZ-AKT,KZ,206,7690
2021-04-19,Aktobe Region,KZ-AKT,KZ,121,7811
2021-04-20,Aktobe Region,KZ-AKT,KZ,125,7936
2021-04-21,Aktobe Region,KZ-AKT,KZ,117,8053
2021-04-22,Aktobe Region,KZ-AKT,KZ,226,8279
2021-04-23,Aktobe Region,KZ-AKT,KZ,139,8418
2021-04-24,Aktobe Region,KZ-AKT,KZ,165,8583
2021-04-25,Aktobe Region,KZ-AKT,KZ,125,8708
2021-04-26,Aktobe Region,KZ-AKT,KZ,65,8773
2021-04-27,Aktobe Region,KZ-AKT,KZ,83,8856
2021-04-28,Aktobe Region,KZ-AKT,KZ,128,8984
2021-04-29,Aktobe Region,KZ-AKT,KZ,130,9114
2021-05-01,Aktobe Region,KZ-AKT,KZ,257,9371
2021-05-02,Aktobe Region,KZ-AKT,KZ,118,9489
2021-05-03,Aktobe Region,KZ-AKT,KZ,27,9516
2021-05-04,Aktobe Region,KZ-AKT,KZ,71,9587
2021-05-05,Aktobe Region,KZ-AKT,KZ,86,9673
2021-05-06,Aktobe Region,KZ-AKT,KZ,87,9760
2021-05-07,Aktobe Region,KZ-AKT,KZ,89,9849
2021-05-08,Aktobe Region,KZ-AKT,KZ,60,9909
2021-05-09,Aktobe Region,KZ-AKT,KZ,68,9977
2021-05-10,Aktobe Region,KZ-AKT,KZ,24,10001
2021-05-11,Aktobe Region,KZ-AKT,KZ,50,10051
2021-05-12,Aktobe Region,KZ-AKT,KZ,87,10138
2021-05-13,Aktobe Region,KZ-AKT,KZ,102,10240
2021-05-14,Aktobe Region,KZ-AKT,KZ,90,10330
2021-05-15,Aktobe Region,KZ-AKT,KZ,89,10419
2021-05-16,Aktobe Region,KZ-AKT,KZ,50,10469
2021-05-17,Aktobe Region,KZ-AKT,KZ,24,10493
2021-05-18,Aktobe Region,KZ-AKT,KZ,68,10561
2021-05-19,Aktobe Region,KZ-AKT,KZ,120,10681
2021-05-20,Aktobe Region,KZ-AKT,KZ,72,10753
2021-05-21,Aktobe Region,KZ-AKT,KZ,68,10821
2021-05-22,Aktobe Region,KZ-AKT,KZ,82,10903
2021-05-23,Aktobe Region,KZ-AKT,KZ,34,10937
2021-05-24,Aktobe Region,KZ-AKT,KZ,20,10957
2021-05-25,Aktobe Region,KZ-AKT,KZ,36,10993
2021-05-26,Aktobe Region,KZ-AKT,KZ,64,11057
2021-05-27,Aktobe Region,KZ-AKT,KZ,53,11110
2021-05-28,Aktobe Region,KZ-AKT,KZ,41,11151
2021-05-29,Aktobe Region,KZ-AKT,KZ,52,11203
2021-05-30,Aktobe Region,KZ-AKT,KZ,32,11235
2021-05-31,Aktobe Region,KZ-AKT,KZ,11,11246
2021-06-01,Aktobe Region,KZ-AKT,KZ,20,11266
2021-06-02,Aktobe Region,KZ-AKT,KZ,41,11307
2021-06-03,Aktobe Region,KZ-AKT,KZ,27,11334
2021-06-04,Aktobe Region,KZ-AKT,KZ,28,11362
2021-06-05,Aktobe Region,KZ-AKT,KZ,24,11386
2021-06-06,Aktobe Region,KZ-AKT,KZ,22,11408
2021-06-08,Aktobe Region,KZ-AKT,KZ,16,11424
2021-06-09,Aktobe Region,KZ-AKT,KZ,30,11454
2021-06-10,Aktobe Region,KZ-AKT,KZ,20,11474
2021-06-11,Aktobe Region,KZ-AKT,KZ,19,11493
2021-06-12,Aktobe Region,KZ-AKT,KZ,17,11510
2021-06-13,Aktobe Region,KZ-AKT,KZ,12,11522
2021-06-14,Aktobe Region,KZ-AKT,KZ,6,11528
2021-06-15,Aktobe Region,KZ-AKT,KZ,22,11550
2021-06-16,Aktobe Region,KZ-AKT,KZ,25,11575
2021-06-17,Aktobe Region,KZ-AKT,KZ,34,11609
2021-06-18,Aktobe Region,KZ-AKT,KZ,21,11630
2021-06-19,Aktobe Region,KZ-AKT,KZ,32,11662
2021-06-20,Aktobe Region,KZ-AKT,KZ,19,11681
2021-06-21,Aktobe Region,KZ-AKT,KZ,7,11688
2021-06-22,Aktobe Region,KZ-AKT,KZ,32,11720
2021-06-23,Aktobe Region,KZ-AKT,KZ,40,11760
2021-06-24,Aktobe Region,KZ-AKT,KZ,29,11789
2021-06-25,Aktobe Region,KZ-AKT,KZ,31,11820
2021-06-26,Aktobe Region,KZ-AKT,KZ,31,11851
2021-06-27,Aktobe Region,KZ-AKT,KZ,39,11890
2021-06-28,Aktobe Region,KZ-AKT,KZ,10,11900
2021-06-29,Aktobe Region,KZ-AKT,KZ,56,11956
2020-03-13,Almaty,KZ-ALA,KZ,3,3
2020-03-14,Almaty,KZ-ALA,KZ,1,4
2020-03-15,Almaty,KZ-ALA,KZ,3,7
2020-03-16,Almaty,KZ-ALA,KZ,1,8
2020-03-17,Almaty,KZ-ALA,KZ,7,15
2020-03-18,Almaty,KZ-ALA,KZ,3,18
2020-03-19,Almaty,KZ-ALA,KZ,1,19
2020-03-20,Almaty,KZ-ALA,KZ,3,22
2020-03-22,Almaty,KZ-ALA,KZ,3,25
2020-03-23,Almaty,KZ-ALA,KZ,1,26
2020-03-24,Almaty,KZ-ALA,KZ,3,29
2020-03-25,Almaty,KZ-ALA,KZ,2,31
2020-03-26,Almaty,KZ-ALA,KZ,9,40
2020-03-27,Almaty,KZ-ALA,KZ,15,55
2020-03-28,Almaty,KZ-ALA,KZ,4,59
2020-03-29,Almaty,KZ-ALA,KZ,11,70
2020-03-30,Almaty,KZ-ALA,KZ,3,73
2020-03-31,Almaty,KZ-ALA,KZ,9,82
2020-04-01,Almaty,KZ-ALA,KZ,4,86
2020-04-02,Almaty,KZ-ALA,KZ,5,91
2020-04-03,Almaty,KZ-ALA,KZ,2,93
2020-04-04,Almaty,KZ-ALA,KZ,17,110
2020-04-05,Almaty,KZ-ALA,KZ,6,116
2020-04-06,Almaty,KZ-ALA,KZ,3,119
2020-04-09,Almaty,KZ-ALA,KZ,3,122
2020-04-10,Almaty,KZ-ALA,KZ,1,123
2020-04-11,Almaty,KZ-ALA,KZ,14,137
2020-04-12,Almaty,KZ-ALA,KZ,28,165
2020-04-13,Almaty,KZ-ALA,KZ,106,271
2020-04-14,Almaty,KZ-ALA,KZ,87,358
2020-04-15,Almaty,KZ-ALA,KZ,22,380
2020-04-16,Almaty,KZ-ALA,KZ,37,417
2020-04-17,Almaty,KZ-ALA,KZ,78,495
2020-04-18,Almaty,KZ-ALA,KZ,11,506
2020-04-19,Almaty,KZ-ALA,KZ,18,524
2020-04-20,Almaty,KZ-ALA,KZ,82,606
2020-04-21,Almaty,KZ-ALA,KZ,72,678
2020-04-22,Almaty,KZ-ALA,KZ,54,732
2020-04-23,Almaty,KZ-ALA,KZ,24,756
2020-04-24,Almaty,KZ-ALA,KZ,31,787
2020-04-25,Almaty,KZ-ALA,KZ,40,827
2020-04-26,Almaty,KZ-ALA,KZ,20,847
2020-04-27,Almaty,KZ-ALA,KZ,29,876
2020-04-28,Almaty,KZ-ALA,KZ,43,919
2020-04-29,Almaty,KZ-ALA,KZ,18,937
2020-04-30,Almaty,KZ-ALA,KZ,114,1051
2020-05-01,Almaty,KZ-ALA,KZ,99,1150
2020-05-02,Almaty,KZ-ALA,KZ,128,1278
2020-05-03,Almaty,KZ-ALA,KZ,7,1285
2020-05-04,Almaty,KZ-ALA,KZ,33,1318
2020-05-05,Almaty,KZ-ALA,KZ,54,1372
2020-05-06,Almaty,KZ-ALA,KZ,22,1394
2020-05-07,Almaty,KZ-ALA,KZ,35,1429
2020-05-08,Almaty,KZ-ALA,KZ,108,1537
2020-05-09,Almaty,KZ-ALA,KZ,23,1560
2020-05-10,Almaty,KZ-ALA,KZ,20,1580
2020-05-11,Almaty,KZ-ALA,KZ,13,1593
2020-05-12,Almaty,KZ-ALA,KZ,29,1622
2020-05-13,Almaty,KZ-ALA,KZ,6,1628
2020-05-14,Almaty,KZ-ALA,KZ,50,1678
2020-05-15,Almaty,KZ-ALA,KZ,11,1689
2020-05-16,Almaty,KZ-ALA,KZ,20,1709
2020-05-17,Almaty,KZ-ALA,KZ,93,1802
2020-05-18,Almaty,KZ-ALA,KZ,46,1848
2020-05-19,Almaty,KZ-ALA,KZ,24,1872
2020-05-20,Almaty,KZ-ALA,KZ,37,1909
2020-05-21,Almaty,KZ-ALA,KZ,57,1966
2020-05-22,Almaty,KZ-ALA,KZ,35,2001
2020-05-23,Almaty,KZ-ALA,KZ,66,2067
2020-05-24,Almaty,KZ-ALA,KZ,97,2164
2020-05-25,Almaty,KZ-ALA,KZ,37,2201
2020-05-26,Almaty,KZ-ALA,KZ,75,2276
2020-05-27,Almaty,KZ-ALA,KZ,77,2353
2020-05-28,Almaty,KZ-ALA,KZ,25,2378
2020-05-29,Almaty,KZ-ALA,KZ,84,2462
2020-05-30,Almaty,KZ-ALA,KZ,37,2499
2020-05-31,Almaty,KZ-ALA,KZ,117,2616
2020-06-01,Almaty,KZ-ALA,KZ,31,2647
2020-06-02,Almaty,KZ-ALA,KZ,29,2676
2020-06-03,Almaty,KZ-ALA,KZ,39,2715
2020-06-04,Almaty,KZ-ALA,KZ,26,2741
2020-06-05,Almaty,KZ-ALA,KZ,49,2790
2020-06-06,Almaty,KZ-ALA,KZ,31,2821
2020-06-07,Almaty,KZ-ALA,KZ,29,2850
2020-06-08,Almaty,KZ-ALA,KZ,32,2882
2020-06-09,Almaty,KZ-ALA,KZ,22,2904
2020-06-10,Almaty,KZ-ALA,KZ,35,2939
2020-06-11,Almaty,KZ-ALA,KZ,18,2957
2020-06-12,Almaty,KZ-ALA,KZ,48,3005
2020-06-13,Almaty,KZ-ALA,KZ,46,3051
2020-06-14,Almaty,KZ-ALA,KZ,31,3082
2020-06-15,Almaty,KZ-ALA,KZ,31,3113
2020-06-16,Almaty,KZ-ALA,KZ,34,3147
2020-06-17,Almaty,KZ-ALA,KZ,35,3182
2020-06-18,Almaty,KZ-ALA,KZ,35,3217
2020-06-19,Almaty,KZ-ALA,KZ,41,3258
2020-06-20,Almaty,KZ-ALA,KZ,34,3292
2020-06-21,Almaty,KZ-ALA,KZ,66,3358
2020-06-22,Almaty,KZ-ALA,KZ,32,3390
2020-06-23,Almaty,KZ-ALA,KZ,39,3429
2020-06-24,Almaty,KZ-ALA,KZ,60,3489
2020-06-25,Almaty,KZ-ALA,KZ,19,3508
2020-06-26,Almaty,KZ-ALA,KZ,41,3549
2020-06-27,Almaty,KZ-ALA,KZ,73,3622
2020-06-28,Almaty,KZ-ALA,KZ,40,3662
2020-06-29,Almaty,KZ-ALA,KZ,54,3716
2020-06-30,Almaty,KZ-ALA,KZ,59,3775
2020-07-01,Almaty,KZ-ALA,KZ,1726,5501
2020-07-02,Almaty,KZ-ALA,KZ,195,5696
2020-07-03,Almaty,KZ-ALA,KZ,206,5902
2020-07-04,Almaty,KZ-ALA,KZ,114,6016
2020-07-05,Almaty,KZ-ALA,KZ,72,6088
2020-07-06,Almaty,KZ-ALA,KZ,113,6201
2020-07-07,Almaty,KZ-ALA,KZ,157,6358
2020-07-08,Almaty,KZ-ALA,KZ,143,6501
2020-07-09,Almaty,KZ-ALA,KZ,177,6678
2020-07-10,Almaty,KZ-ALA,KZ,217,6895
2020-07-11,Almaty,KZ-ALA,KZ,223,7118
2020-07-12,Almaty,KZ-ALA,KZ,242,7360
2020-07-13,Almaty,KZ-ALA,KZ,231,7591
2020-07-14,Almaty,KZ-ALA,KZ,220,7811
2020-07-15,Almaty,KZ-ALA,KZ,229,8040
2020-07-16,Almaty,KZ-ALA,KZ,219,8259
2020-07-17,Almaty,KZ-ALA,KZ,282,8541
2020-07-18,Almaty,KZ-ALA,KZ,161,8702
2020-07-22,Almaty,KZ-ALA,KZ,933,9635
2020-08-06,Almaty,KZ-ALA,KZ,3185,12820
2020-08-23,Almaty,KZ-ALA,KZ,1264,14084
2020-08-24,Almaty,KZ-ALA,KZ,24,14108
2020-08-25,Almaty,KZ-ALA,KZ,21,14129
2020-08-26,Almaty,KZ-ALA,KZ,15,14144
2020-08-27,Almaty,KZ-ALA,KZ,26,14170
2020-08-28,Almaty,KZ-ALA,KZ,40,14210
2020-08-29,Almaty,KZ-ALA,KZ,12,14222
2020-08-31,Almaty,KZ-ALA,KZ,3,14225
2020-09-01,Almaty,KZ-ALA,KZ,8,14233
2020-09-02,Almaty,KZ-ALA,KZ,5,14238
2020-09-03,Almaty,KZ-ALA,KZ,10,14248
2020-09-04,Almaty,KZ-ALA,KZ,14,14262
2020-09-05,Almaty,KZ-ALA,KZ,10,14272
2020-09-06,Almaty,KZ-ALA,KZ,4,14276
2020-09-07,Almaty,KZ-ALA,KZ,8,14284
2020-09-08,Almaty,KZ-ALA,KZ,4,14288
2020-09-09,Almaty,KZ-ALA,KZ,11,14299
2020-09-10,Almaty,KZ-ALA,KZ,9,14308
2020-09-11,Almaty,KZ-ALA,KZ,8,14316
2020-09-12,Almaty,KZ-ALA,KZ,6,14322
2020-09-14,Almaty,KZ-ALA,KZ,2,14324
2020-09-15,Almaty,KZ-ALA,KZ,1,14325
2020-09-16,Almaty,KZ-ALA,KZ,4,14329
2020-09-17,Almaty,KZ-ALA,KZ,7,14336
2020-09-18,Almaty,KZ-ALA,KZ,8,14344
2020-09-19,Almaty,KZ-ALA,KZ,2,14346
2020-09-20,Almaty,KZ-ALA,KZ,3,14349
2020-09-21,Almaty,KZ-ALA,KZ,4,14353
2020-09-22,Almaty,KZ-ALA,KZ,3,14356
2020-09-23,Almaty,KZ-ALA,KZ,3,14359
2020-09-24,Almaty,KZ-ALA,KZ,5,14364
2020-09-25,Almaty,KZ-ALA,KZ,3,14367
2020-09-26,Almaty,KZ-ALA,KZ,3,14370
2020-09-27,Almaty,KZ-ALA,KZ,6,14376
2020-09-28,Almaty,KZ-ALA,KZ,5,14381
2020-09-29,Almaty,KZ-ALA,KZ,5,14386
2020-09-30,Almaty,KZ-ALA,KZ,4,14390
2020-10-01,Almaty,KZ-ALA,KZ,4,14394
2020-10-02,Almaty,KZ-ALA,KZ,2,14396
2020-10-03,Almaty,KZ-ALA,KZ,1,14397
2020-10-04,Almaty,KZ-ALA,KZ,1,14398
2020-10-05,Almaty,KZ-ALA,KZ,5,14403
2020-10-06,Almaty,KZ-ALA,KZ,6,14409
2020-10-07,Almaty,KZ-ALA,KZ,10,14419
2020-10-08,Almaty,KZ-ALA,KZ,11,14430
2020-10-09,Almaty,KZ-ALA,KZ,10,14440
2020-10-10,Almaty,KZ-ALA,KZ,9,14449
2020-10-11,Almaty,KZ-ALA,KZ,5,14454
2020-10-12,Almaty,KZ-ALA,KZ,9,14463
2020-10-13,Almaty,KZ-ALA,KZ,10,14473
2020-10-14,Almaty,KZ-ALA,KZ,10,14483
2020-10-15,Almaty,KZ-ALA,KZ,12,14495
2020-10-16,Almaty,KZ-ALA,KZ,13,14508
2020-10-17,Almaty,KZ-ALA,KZ,9,14517
2020-10-18,Almaty,KZ-ALA,KZ,10,14527
2020-10-19,Almaty,KZ-ALA,KZ,12,14539
2020-10-20,Almaty,KZ-ALA,KZ,13,14552
2020-10-21,Almaty,KZ-ALA,KZ,11,14563
2020-10-22,Almaty,KZ-ALA,KZ,44,14607
2020-10-23,Almaty,KZ-ALA,KZ,20,14627
2020-10-24,Almaty,KZ-ALA,KZ,20,14647
2020-10-25,Almaty,KZ-ALA,KZ,15,14662
2020-10-26,Almaty,KZ-ALA,KZ,10,14672
2020-10-27,Almaty,KZ-ALA,KZ,9,14681
2020-10-29,Almaty,KZ-ALA,KZ,12,14693
2020-10-30,Almaty,KZ-ALA,KZ,18,14711
2020-10-31,Almaty,KZ-ALA,KZ,21,14732
2020-11-01,Almaty,KZ-ALA,KZ,24,14756
2020-11-05,Almaty,KZ-ALA,KZ,124,14880
2020-11-06,Almaty,KZ-ALA,KZ,32,14912
2020-11-07,Almaty,KZ-ALA,KZ,28,14940
2020-11-08,Almaty,KZ-ALA,KZ,26,14966
2020-11-09,Almaty,KZ-ALA,KZ,24,14990
2020-11-10,Almaty,KZ-ALA,KZ,30,15020
2020-11-11,Almaty,KZ-ALA,KZ,30,15050
2020-11-12,Almaty,KZ-ALA,KZ,39,15089
2020-11-13,Almaty,KZ-ALA,KZ,77,15166
2020-11-14,Almaty,KZ-ALA,KZ,45,15211
2020-11-15,Almaty,KZ-ALA,KZ,42,15253
2020-11-16,Almaty,KZ-ALA,KZ,36,15289
2020-11-17,Almaty,KZ-ALA,KZ,35,15324
2020-11-18,Almaty,KZ-ALA,KZ,43,15367
2020-11-19,Almaty,KZ-ALA,KZ,91,15458
2020-11-20,Almaty,KZ-ALA,KZ,84,15542
2020-11-21,Almaty,KZ-ALA,KZ,52,15594
2020-11-22,Almaty,KZ-ALA,KZ,42,15636
2020-11-23,Almaty,KZ-ALA,KZ,46,15682
2020-11-24,Almaty,KZ-ALA,KZ,43,15725
2020-11-25,Almaty,KZ-ALA,KZ,77,15802
2020-11-26,Almaty,KZ-ALA,KZ,74,15876
2020-11-27,Almaty,KZ-ALA,KZ,84,15960
2020-11-28,Almaty,KZ-ALA,KZ,73,16033
2020-11-29,Almaty,KZ-ALA,KZ,70,16103
2020-11-30,Almaty,KZ-ALA,KZ,52,16155
2020-12-01,Almaty,KZ-ALA,KZ,42,16197
2020-12-02,Almaty,KZ-ALA,KZ,72,16269
2020-12-03,Almaty,KZ-ALA,KZ,64,16333
2020-12-04,Almaty,KZ-ALA,KZ,63,16396
2020-12-05,Almaty,KZ-ALA,KZ,71,16467
2020-12-06,Almaty,KZ-ALA,KZ,67,16534
2020-12-07,Almaty,KZ-ALA,KZ,65,16599
2020-12-08,Almaty,KZ-ALA,KZ,68,16667
2020-12-09,Almaty,KZ-ALA,KZ,74,16741
2020-12-10,Almaty,KZ-ALA,KZ,75,16816
2020-12-11,Almaty,KZ-ALA,KZ,82,16898
2020-12-12,Almaty,KZ-ALA,KZ,80,16978
2020-12-13,Almaty,KZ-ALA,KZ,72,17050
2020-12-14,Almaty,KZ-ALA,KZ,74,17124
2020-12-15,Almaty,KZ-ALA,KZ,77,17201
2020-12-16,Almaty,KZ-ALA,KZ,77,17278
2020-12-17,Almaty,KZ-ALA,KZ,66,17344
2020-12-18,Almaty,KZ-ALA,KZ,65,17409
2020-12-19,Almaty,KZ-ALA,KZ,51,17460
2020-12-20,Almaty,KZ-ALA,KZ,72,17532
2020-12-21,Almaty,KZ-ALA,KZ,80,17612
2020-12-22,Almaty,KZ-ALA,KZ,88,17700
2020-12-23,Almaty,KZ-ALA,KZ,90,17790
2020-12-24,Almaty,KZ-ALA,KZ,95,17885
2020-12-25,Almaty,KZ-ALA,KZ,110,17995
2020-12-26,Almaty,KZ-ALA,KZ,85,18080
2020-12-27,Almaty,KZ-ALA,KZ,83,18163
2020-12-28,Almaty,KZ-ALA,KZ,80,18243
2020-12-29,Almaty,KZ-ALA,KZ,81,18324
2020-12-30,Almaty,KZ-ALA,KZ,87,18411
2020-12-31,Almaty,KZ-ALA,KZ,110,18521
2021-01-01,Almaty,KZ-ALA,KZ,118,18639
2021-01-02,Almaty,KZ-ALA,KZ,103,18742
2021-01-03,Almaty,KZ-ALA,KZ,105,18847
2021-01-04,Almaty,KZ-ALA,KZ,92,18939
2021-01-05,Almaty,KZ-ALA,KZ,94,19033
2021-01-06,Almaty,KZ-ALA,KZ,105,19138
2021-01-07,Almaty,KZ-ALA,KZ,128,19266
2021-01-08,Almaty,KZ-ALA,KZ,135,19401
2021-01-09,Almaty,KZ-ALA,KZ,116,19517
2021-01-10,Almaty,KZ-ALA,KZ,120,19637
2021-01-11,Almaty,KZ-ALA,KZ,110,19747
2021-01-12,Almaty,KZ-ALA,KZ,111,19858
2021-01-13,Almaty,KZ-ALA,KZ,122,19980
2021-01-14,Almaty,KZ-ALA,KZ,131,20111
2021-01-15,Almaty,KZ-ALA,KZ,121,20232
2021-01-16,Almaty,KZ-ALA,KZ,115,20347
2021-01-17,Almaty,KZ-ALA,KZ,97,20444
2021-01-18,Almaty,KZ-ALA,KZ,79,20523
2021-01-19,Almaty,KZ-ALA,KZ,112,20635
2021-01-20,Almaty,KZ-ALA,KZ,115,20750
2021-01-21,Almaty,KZ-ALA,KZ,130,20880
2021-01-22,Almaty,KZ-ALA,KZ,130,21010
2021-01-23,Almaty,KZ-ALA,KZ,131,21141
2021-01-24,Almaty,KZ-ALA,KZ,135,21276
2021-01-25,Almaty,KZ-ALA,KZ,132,21408
2021-01-26,Almaty,KZ-ALA,KZ,139,21547
2021-01-27,Almaty,KZ-ALA,KZ,138,21685
2021-01-28,Almaty,KZ-ALA,KZ,122,21807
2021-01-29,Almaty,KZ-ALA,KZ,90,21897
2021-01-30,Almaty,KZ-ALA,KZ,115,22012
2021-01-31,Almaty,KZ-ALA,KZ,116,22128
2021-02-01,Almaty,KZ-ALA,KZ,87,22215
2021-02-02,Almaty,KZ-ALA,KZ,113,22328
2021-02-03,Almaty,KZ-ALA,KZ,111,22439
2021-02-04,Almaty,KZ-ALA,KZ,112,22551
2021-02-05,Almaty,KZ-ALA,KZ,120,22671
2021-02-06,Almaty,KZ-ALA,KZ,113,22784
2021-02-07,Almaty,KZ-ALA,KZ,114,22898
2021-02-08,Almaty,KZ-ALA,KZ,118,23016
2021-02-09,Almaty,KZ-ALA,KZ,91,23107
2021-02-10,Almaty,KZ-ALA,KZ,95,23202
2021-02-11,Almaty,KZ-ALA,KZ,108,23310
2021-02-12,Almaty,KZ-ALA,KZ,116,23426
2021-02-13,Almaty,KZ-ALA,KZ,110,23536
2021-02-14,Almaty,KZ-ALA,KZ,102,23638
2021-02-15,Almaty,KZ-ALA,KZ,107,23745
2021-02-16,Almaty,KZ-ALA,KZ,91,23836
2021-02-17,Almaty,KZ-ALA,KZ,105,23941
2021-02-18,Almaty,KZ-ALA,KZ,103,24044
2021-02-19,Almaty,KZ-ALA,KZ,112,24156
2021-02-20,Almaty,KZ-ALA,KZ,102,24258
2021-02-21,Almaty,KZ-ALA,KZ,101,24359
2021-02-22,Almaty,KZ-ALA,KZ,111,24470
2021-02-23,Almaty,KZ-ALA,KZ,93,24563
2021-02-24,Almaty,KZ-ALA,KZ,100,24663
2021-02-25,Almaty,KZ-ALA,KZ,110,24773
2021-02-26,Almaty,KZ-ALA,KZ,105,24878
2021-02-27,Almaty,KZ-ALA,KZ,99,24977
2021-02-28,Almaty,KZ-ALA,KZ,96,25073
2021-03-01,Almaty,KZ-ALA,KZ,102,25175
2021-03-02,Almaty,KZ-ALA,KZ,821,25996
2021-03-03,Almaty,KZ-ALA,KZ,118,26114
2021-03-04,Almaty,KZ-ALA,KZ,160,26274
2021-03-05,Almaty,KZ-ALA,KZ,197,26471
2021-03-06,Almaty,KZ-ALA,KZ,237,26708
2021-03-07,Almaty,KZ-ALA,KZ,293,27001
2021-03-08,Almaty,KZ-ALA,KZ,360,27361
2021-03-09,Almaty,KZ-ALA,KZ,342,27703
2021-03-10,Almaty,KZ-ALA,KZ,297,28000
2021-03-16,Almaty,KZ-ALA,KZ,307,28307
2021-03-17,Almaty,KZ-ALA,KZ,318,28625
2021-03-18,Almaty,KZ-ALA,KZ,366,28991
2021-03-19,Almaty,KZ-ALA,KZ,437,29428
2021-03-20,Almaty,KZ-ALA,KZ,353,29781
2021-03-21,Almaty,KZ-ALA,KZ,410,30191
2021-03-22,Almaty,KZ-ALA,KZ,395,30586
2021-03-23,Almaty,KZ-ALA,KZ,380,30966
2021-03-24,Almaty,KZ-ALA,KZ,341,31307
2021-03-25,Almaty,KZ-ALA,KZ,330,31637
2021-03-26,Almaty,KZ-ALA,KZ,450,32087
2021-03-27,Almaty,KZ-ALA,KZ,510,32597
2021-03-28,Almaty,KZ-ALA,KZ,415,33012
2021-03-29,Almaty,KZ-ALA,KZ,545,33557
2021-03-30,Almaty,KZ-ALA,KZ,526,34083
2021-03-31,Almaty,KZ-ALA,KZ,515,34598
2021-04-01,Almaty,KZ-ALA,KZ,595,35193
2021-04-02,Almaty,KZ-ALA,KZ,647,35840
2021-04-03,Almaty,KZ-ALA,KZ,572,36412
2021-04-04,Almaty,KZ-ALA,KZ,611,37023
2021-04-05,Almaty,KZ-ALA,KZ,585,37608
2021-04-06,Almaty,KZ-ALA,KZ,620,38228
2021-04-07,Almaty,KZ-ALA,KZ,710,38938
2021-04-08,Almaty,KZ-ALA,KZ,717,39655
2021-04-09,Almaty,KZ-ALA,KZ,715,40370
2021-04-10,Almaty,KZ-ALA,KZ,709,41079
2021-04-11,Almaty,KZ-ALA,KZ,610,41689
2021-04-12,Almaty,KZ-ALA,KZ,598,42287
2021-04-13,Almaty,KZ-ALA,KZ,612,42899
